Id,Y,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24
3282,1,80720,1,3.54,118386,1,0,117961,121556,1,2,1,1,118786,1.85029125495,240,118404,290919,1,118784,1,1,1,1,1
3283,1,80933,1,3.54,118225,1,0,117961,137949,1,0,1,1,121917,0.24755612625,4932,119824,121916,1,121915,2,1,1,512,1
3284,1,25992,1,3.54,118124,1,0,117926,117886,1,0,1,4,117880,0.883307968947,50596,117941,19721,1,117879,1,1,1,44,1
3285,1,25676,1,3.54,118052,1,0,117961,117906,1,15,1,4,118322,-0.50513166327,13854,118821,290919,1,118321,1,1,1,8,1
3286,1,13877,1,8.85,118164,1,0,118163,117879,1,1,1,1,117888,2.97776606311,80413,117878,117887,1,117885,1,1,1,2,2
3287,1,6920,1,1.77,118225,1,0,117961,120716,1,1,1,12,118055,1.08246140109,1550,123173,117887,1,118054,1,1,1,8,4
3288,1,23566,1,3.54,118225,1,0,117961,117906,1,11,1,2,117908,1.0,3838,119924,290919,1,117905,1,1,1,761,1
3289,1,4674,1,1.77,118327,1,0,117961,200462,2,4,1,1,118786,1.0,4589,120383,290919,1,118784,1,1,1,142,1
3290,1,37621,1,1.77,118170,1,0,118169,129174,1,2,1,3,118046,1.0,79116,118042,270488,1,118043,1,1,1,2,1
3291,1,80923,1,1.77,118300,1,0,117961,300044,1,0,1,7,123068,0.378359778407,5085,118395,118398,1,123067,3,1,1,1,1
3292,1,15804,1,1.77,118386,1,0,117961,126309,1,0,1,1,118454,1.0,18213,125016,118453,1,118451,1,1,1,1,1
3293,0,18417,1,3.54,118446,1,0,117961,168365,1,0,1,4,118319,-2.05225308045,17728,119986,118205,1,118318,1,1,1,2,1
3294,1,35044,1,5.31,119091,1,0,119062,118036,1,0,1,1,117908,2.19710298427,7075,143531,290919,1,117905,1,1,1,1,1
3295,1,1019,1,1.77,117962,1,0,117961,118054,1,1,1,3,118055,1.92141798464,7023,119223,117887,1,118054,1,1,1,13,1
3296,1,26355,1,1.77,118225,1,0,117961,148730,1,0,1,1,120519,-1.42528769441,7344,120663,120518,1,120516,1,1,1,2,1
3297,1,45700,1,1.77,118052,1,0,117961,311622,1,1,2,1,118332,1.0,25558,120398,118331,1,307024,1,1,1,6,1
3298,1,28817,2,1.77,117962,1,0,117961,117906,1,0,1,1,120692,1.0,23198,118352,290919,1,120690,1,1,1,1,1
3299,1,41569,1,1.77,118052,1,0,117961,123637,2,0,1,1,123047,1.14793749247,20394,118706,120518,1,123045,1,1,1,4,1
3300,1,35929,1,1.77,118343,1,0,117961,303450,1,0,1,1,118705,-2.2178271974,15491,119796,118704,1,118702,1,1,1,1,1
3301,1,80194,1,1.77,117903,1,0,117902,130134,1,2,1,1,120954,-0.507549093417,44038,118910,118453,1,120952,1,1,1,2,1
3302,1,25273,1,31.86,118343,1,0,117961,309291,1,1,1,4,118914,2.2005638742,4950,118911,118424,1,118912,1,1,1,1,1
3303,1,45989,1,3.54,119281,1,0,119280,130913,1,7,1,1,126685,2.10889004109,46646,118623,292795,1,126684,1,1,1,1,1
3304,1,43016,1,7.08,118011,1,0,117916,117913,1,0,1,1,117888,0.896043555038,58697,117941,117887,1,117885,1,1,1,12,1
3305,1,42084,1,5.31,118596,1,0,118595,182985,1,2,1,6,120346,0.840831763261,59429,81476,118424,1,120344,1,1,2,2,1
3306,1,39400,1,14.16,118327,1,0,117961,117906,1,11,1,1,117908,1.0,26321,118320,290919,1,117905,1,1,1,88,1
3307,1,45651,1,1.77,118225,1,0,117961,117906,1,0,1,1,117908,1.50151194241,7253,118403,290919,1,117905,1,1,1,3420,1
3308,1,31857,1,8.85,117940,1,0,117929,136340,1,486,1,1,119325,2.38782879217,5903,118810,19793,1,119323,1,1,1,6,1
3309,0,73992,1,1.77,118300,1,0,117961,117906,1,0,1,2,118322,4.57533861663,4341,118957,290919,1,118321,1,1,2,4,1
3310,1,76415,1,1.77,118343,2,0,117961,117906,1,0,1,1,118322,-0.822159307195,7346,123125,290919,1,118321,1,1,1,1,1
3311,1,18417,1,1.77,117891,1,0,117890,117879,1,1,1,4,117880,1.0,20412,117878,19721,1,117879,1,1,2,2412,1
3312,1,80480,1,1.77,118300,1,0,117961,240983,1,1,1,1,118786,1.0,2594,120410,290919,1,118784,2,1,1,1,1
3313,1,17307,1,1.77,118574,1,0,118573,159510,1,0,1,1,119785,-0.891056634648,139593,119781,119784,1,119782,1,1,1,2,1
3314,1,79814,1,1.77,118991,1,0,118990,118260,1,0,1,2,118261,-2.52022000433,50967,118992,290919,1,118259,1,1,1,2,1
3315,1,26970,1,30.09,118413,1,0,117961,150358,1,0,1,1,117908,2.33741475699,217,120370,290919,1,117905,1,1,1,1,1
3316,1,23985,1,1.77,118343,1,0,117961,124577,1,3,1,2,124578,1.0,3993,119598,118424,1,124576,1,1,1,1,1
3317,1,23965,1,1.77,118327,1,0,117961,117906,1,24,1,1,118322,1.30851587784,8126,118320,290919,1,118321,1,1,1,21,1
3318,1,32269,1,1.77,118343,1,0,117961,129564,1,0,1,3,120346,1.0,2908,118979,118424,1,120344,1,1,1,3,1
3319,1,41278,1,8.85,119370,1,0,119370,144264,1,0,1,2,118705,-0.163228136708,4260,123858,118704,1,118702,1,1,1,1,1
3320,1,33149,1,1.77,118291,1,3,118290,307233,1,0,1,5,118865,1.0,46170,118889,118398,1,118863,1,1,1,11,1
3321,1,83168,1,5.31,118225,1,0,117961,117906,1,0,1,1,118322,-0.121883551677,16541,120551,290919,1,118321,1,1,1,219,1
3322,1,79129,1,1.77,118026,1,0,91261,185122,1,0,1,1,119411,-0.762721022458,24916,121667,119006,1,119409,1,1,1,9,1
3323,1,79120,1,3.54,118291,1,0,118290,243787,1,5,1,25,118425,2.14306403413,4931,120026,118424,1,118422,1,1,1,14,1
3324,1,74114,1,21.24,118327,1,0,117961,117906,1,0,1,1,118322,-0.980011718272,4669,118391,290919,2,118321,1,1,1,12,1
3325,1,75077,1,10.62,118052,1,0,117961,311622,1,0,1,1,118525,1.0,60790,118867,118331,1,118523,1,1,1,1,1
3326,1,39543,1,15.93,118225,1,0,117961,117906,1,0,1,2,118322,2.36248948193,7553,118403,290919,1,118321,1,1,1,14,1
3327,1,23567,1,1.77,118413,1,0,117961,240983,1,0,1,14,118322,1.20343385305,4583,120370,290919,1,118321,1,2,1,1,1
3328,1,42084,1,1.77,118300,1,1,117961,118054,1,0,1,1,118055,-0.0633823444226,3753,118360,117887,1,118054,1,1,1,2,1
3329,1,42768,1,1.77,118350,1,0,118349,125539,1,0,1,1,124539,1.0,7490,122672,118870,1,124537,1,1,3,221,1
3330,1,302048,1,1.77,118170,1,1,118169,125711,1,11,1,1,117948,-0.759473406148,20543,118556,292795,1,117946,1,1,1,4,1
3331,1,33229,1,1.77,118300,1,0,117961,240983,1,0,1,4,118322,3.42313612048,15967,124942,290919,1,118321,1,1,1,1,1
3332,1,42478,1,1.77,118011,1,0,117916,143630,1,28,1,1,118813,1.0,75474,118810,19793,1,118811,1,1,1,1,1
3333,1,42030,1,1.77,118463,1,0,118315,130219,1,1,1,1,118322,1.73289040623,28275,123089,290919,2,118321,2,1,1,8,1
3334,0,23496,1,3.54,118413,1,0,117961,117906,1,0,1,1,118322,-3.39688874284,51761,120370,290919,2,118321,1,1,1,2,1
3335,1,45142,1,1.77,118052,1,0,117961,252926,1,0,1,1,126140,-0.197021918843,17451,126137,124136,1,126138,1,1,1,3,1
3336,1,23975,1,1.77,118726,1,0,118725,140820,1,0,1,1,118836,1.0,200077,119076,118424,1,118834,1,1,1,1,1
3337,1,88941,1,1.77,117954,1,0,5110,127390,1,0,1,1,127391,1.0,16133,122672,19721,1,127389,1,1,1,1,1
3338,1,25700,1,1.77,118300,1,0,117961,117906,1,0,1,1,117908,-1.40484797506,49823,127168,290919,1,117905,1,1,1,4,1
3339,1,42141,1,1.77,117984,1,0,117983,292195,1,0,1,2,118570,1.0,65834,117878,19721,1,118568,1,1,1,1,1
3340,0,19750,1,1.77,118386,1,0,117961,117906,1,0,1,1,118322,-1.45572638514,71171,123844,290919,1,118321,1,1,1,3,1
3341,0,27796,1,1.77,118386,1,0,117961,117906,1,0,1,1,118322,0.0,7651,118746,290919,1,118321,1,1,1,2,1
3342,1,77447,1,1.77,118413,1,0,117961,279443,2,0,1,1,118779,3.70248224302,22431,126229,308574,1,118777,1,1,1,3,1
3343,1,34816,1,3.54,118327,1,0,117961,120690,1,0,1,1,120692,-4.4122422162,4589,120383,290919,1,120690,1,1,1,49,1
3344,1,75077,1,1.77,118316,1,0,118315,168284,1,0,1,9,119851,1.71689889265,15378,125316,118638,1,119849,1,1,1,1,2
3345,1,37461,1,1.77,118327,1,0,117961,147058,2,0,1,1,118322,1.0,2318,118933,290919,1,118321,1,1,1,1,1
3346,1,28634,1,224.79,117911,1,0,117910,198040,1,0,1,1,118570,0.570504215716,67326,117912,19721,1,118568,1,1,1,1,1
3347,1,278392,1,12.39,118343,1,1,117961,294485,1,27,1,2,120008,1.0,4953,123476,118424,1,120006,1,1,1,1,1
3348,1,7542,1,1.77,117903,1,0,117902,117906,1,0,1,1,117908,1.0,1448,120722,290919,1,117905,1,1,1,31,1
3349,1,4674,1,1.77,118413,1,0,117961,130887,1,0,1,2,120692,3.97601985089,1816,122007,290919,1,120690,1,1,1,5,1
3350,1,80206,1,1.77,118225,1,0,117961,117906,1,3,1,1,118322,3.65800904169,4642,120551,290919,1,118321,1,1,1,1,1
3351,1,4674,1,1.77,118300,1,0,117961,118448,1,0,1,1,118322,-1.11578823687,19839,123201,290919,1,118321,1,1,1,1,1
3352,1,42092,1,5.31,118300,1,0,117961,117906,1,0,1,1,118279,-1.07631554646,1568,19772,290919,1,118278,1,1,1,2,1
3353,1,33148,1,3.54,118343,1,0,117961,269406,1,2,1,1,123068,-1.8600430826,4590,118395,118398,1,123067,1,1,1,16,1
3354,1,4674,1,7.08,118343,1,0,117961,290878,1,0,1,1,118322,1.0,4413,118979,290919,1,118321,1,1,1,2,1
3355,1,80880,1,1.77,118343,1,0,117961,309291,1,0,1,1,118914,1.93277275838,4993,118979,118424,1,118912,1,1,1,37,1
3356,1,3852,1,3.54,118596,2,0,118595,140711,1,1,1,1,118828,0.936566860198,5018,81476,118424,1,118826,1,1,1,105,1
3357,1,3852,2,1.77,118300,1,0,117961,279443,1,0,1,6,118687,4.30582869744,92496,123719,308574,1,118685,1,1,1,12722,1
3358,1,31670,1,12.39,117903,2,0,117902,117906,1,0,1,1,117908,2.09062534774,1923,118783,290919,1,117905,1,1,1,26,1
3359,1,39261,2,47.79,118386,1,0,117961,240983,1,1,1,2,118322,1.07710810115,59748,120361,290919,1,118321,1,1,1,1,1
3360,1,18071,1,1.77,117962,1,0,117961,135136,1,2,1,1,119194,1.95375221744,44917,118450,119184,1,119192,1,1,1,6,1
3361,1,33322,1,1.77,119091,1,0,119062,118044,1,0,2,1,118046,1.60477033555,70274,118042,270488,1,118043,1,1,1,1934,1
3362,1,75077,1,1.77,118386,1,0,117961,125794,1,0,1,2,125795,-1.58781398377,45964,118896,118643,1,125793,1,1,1,5,1
3363,1,40140,1,1.77,118225,1,0,117961,240983,1,0,1,3,117908,1.0,1012,119924,290919,1,117905,1,1,1,1,1
3364,1,18071,1,38.94,118257,1,0,118256,118806,1,0,1,1,118276,-0.398813396872,46661,117945,292795,1,118274,1,1,1,4,1
3365,1,75833,1,15.93,119302,1,0,119301,119304,1,0,1,1,117908,4.0198977424,8343,119303,290919,1,117905,1,1,1,1,1
3366,1,25728,1,3.54,118343,1,0,117961,134544,3,0,1,1,119929,1.0,17227,118292,118331,1,119928,3,1,1,2,1
3367,0,6920,1,1.77,119091,1,0,119062,155022,1,0,1,2,153959,-2.14926,3048,119734,118667,1,153957,1,1,1,1,1
3368,1,79120,1,30.09,118343,1,0,117961,133686,1,4,1,2,119435,-1.17832519598,4936,118292,118424,1,119433,1,1,2,1,1
3369,1,84827,1,1.77,118327,1,0,117961,117906,1,3,1,5,118322,1.0,3225,118929,290919,1,118321,1,1,1,1967,1
3370,1,13877,1,1.77,119179,1,0,119178,117913,2,0,1,1,117898,0.669180871157,61231,117895,117887,1,117896,1,1,1,1,1
3371,1,41413,1,26.55,117911,1,0,117910,142278,1,0,1,1,118570,1.0,50495,117941,19721,1,118568,1,1,1,1,1
3372,1,27749,1,1.77,118888,1,0,118887,240725,1,18,1,3,119851,-3.73911378075,16972,119987,118638,1,119849,1,1,1,1,1
3373,1,45299,1,1.77,118300,1,0,117961,126297,1,5,1,3,118687,2.66778515232,36144,124816,308574,1,118685,1,1,1,4,1
3374,1,31824,1,3.54,118300,1,0,117961,164668,1,7,1,1,159118,0.735151817783,15413,164199,136398,1,159116,1,1,1,14,1
3375,1,35915,1,3.54,117936,1,0,117935,173062,1,0,1,2,118570,1.0,53130,117878,19721,1,118568,1,1,1,3,1
3376,0,78434,1,1.77,118220,1,0,118219,117897,1,0,1,1,117880,0.0,56763,118008,19721,1,117879,1,1,1,1,1
3377,1,75077,1,1.77,118026,1,0,91261,131206,1,0,1,1,119007,-4.62481314129,55269,118027,119006,1,119004,1,1,1,1,1
3378,1,45763,1,3.54,118386,1,0,117961,117906,1,0,1,3,118322,-1.61293422391,70062,118746,290919,1,118321,1,1,1,1,1
3379,1,78590,1,1.77,117894,1,0,117893,117913,1,0,1,1,117888,1.0,69566,117895,117887,1,117885,1,1,1,1,1
3380,1,81296,1,1.77,117962,1,0,117961,240983,1,1,1,2,117908,0.525584597742,1325,118910,290919,1,117905,1,1,1,1,1
3381,0,93609,1,3.54,118327,1,0,117961,153838,1,2,1,2,126822,-1.40780879116,27219,123631,118638,1,126820,1,1,1,18,1
3382,1,19483,1,1.77,118220,1,0,118219,117897,1,0,1,1,117880,1.98037156634,20648,117941,19721,1,117879,1,1,1,4,1
3383,1,80181,1,1.77,118991,1,0,118990,117906,1,2,1,1,118322,1.0,7583,118992,290919,1,118321,1,1,1,18047,1
3384,1,16984,4,10.62,118300,1,0,117961,117906,1,0,1,1,118322,1.28938457589,771,120722,290919,1,118321,1,1,1,1,1
3385,1,80307,1,5.31,118052,1,0,117961,311622,2,0,1,2,118332,0.96095691119,15894,120304,118331,1,307024,1,1,1,68,1
3386,1,37259,1,1.77,117877,1,0,117876,177815,1,3,1,1,117880,1.0,13213,117878,19721,1,117879,2,1,1,11,1
3387,1,37733,1,1.77,117976,1,0,117975,117913,1,0,1,1,117888,-0.832293573018,58406,117884,117887,1,117885,1,1,1,22,1
3388,1,96410,1,1.77,118300,1,0,117961,240983,1,3,1,1,118322,-4.47510095103,4013,118514,290919,1,118321,1,1,1,3,1
3389,1,39324,1,7.08,118052,1,0,117961,117906,1,0,1,12,117908,1.0,50793,120096,290919,1,117905,1,1,1,1565,1
3390,1,32269,1,1.77,118343,1,0,117961,311622,1,0,2,1,118525,0.311275423072,70264,118437,118331,1,118523,1,1,1,1,1
3391,1,45903,1,1.77,118300,1,0,117961,302830,1,0,1,1,128231,-0.519263359704,2327,119181,4673,1,128230,1,1,1,2,1
3392,0,75949,1,1.77,118327,1,0,117961,279443,1,0,1,1,118779,1.80781552693,858,118529,308574,1,118777,1,1,1,2,1
3393,1,38705,1,1.77,118052,1,0,117961,127906,1,0,1,1,122069,-1.23955925446,52735,120356,118424,1,122067,1,1,1,4,1
3394,1,84048,1,1.77,118300,1,0,117961,117906,1,0,1,1,118322,1.0,1915,119181,290919,1,118321,1,1,1,6,1
3395,1,110324,1,1.77,118327,1,0,117961,118959,1,0,1,1,120774,1.0,2062,119830,118960,2,120773,1,1,1,4,1
3396,1,5392,1,1.77,118327,1,0,117961,168365,1,0,1,1,118319,1.0,2610,121979,118205,2,118318,1,1,1,2,1
3397,1,23570,1,1.77,117962,1,0,117961,240983,1,0,1,1,118322,1.0,1334,118910,290919,1,118321,1,1,1,1,1
3398,1,79091,1,1.77,118888,1,0,118887,236007,1,0,1,1,118982,1.74140437333,52140,124656,118295,1,118980,1,1,1,2,1
3399,1,75833,1,7.08,118300,1,0,117961,117906,1,2,1,1,117908,0.696396341179,6982,118360,290919,1,117905,1,1,1,1,1
3400,1,39263,1,3.54,118574,1,0,118573,286106,1,0,1,1,118997,0.944421408487,3802,118623,292795,1,118995,1,1,1,1,1
3401,1,75707,1,1.77,118386,1,1,117961,278014,1,1,1,8,119998,-1.52158337827,15642,118522,118131,1,119997,1,1,1,3,1
3402,1,26359,1,1.77,118343,1,0,117961,309291,1,5,1,1,118914,-0.319234069353,4993,118979,118424,1,118912,1,1,1,378,1
3403,1,77465,1,1.77,118977,1,0,118976,118195,1,0,1,1,118196,1.0,93568,117895,117887,1,118194,1,1,1,1,1
3404,1,75950,1,1.77,117962,1,0,117961,118368,1,4,1,1,118486,0.721030323585,44053,117904,117887,1,118368,1,1,1,1,1
3405,1,81294,1,3.54,117962,1,0,117961,117906,2,0,1,1,118322,2.19245889968,49353,118910,290919,1,118321,1,1,1,1,1
3406,1,3852,1,8.85,118343,1,0,117961,117906,1,0,1,6,118322,1.58500452714,1116,123454,290919,1,118321,1,1,1,1,1
3407,1,43734,1,1.77,118300,1,0,117961,140848,1,0,1,4,140849,1.0,3077,120312,118363,1,140847,1,1,1,1,1
3408,1,80733,1,1.77,118596,1,0,118595,140185,1,0,1,1,118836,0.767260625386,52105,81476,118424,1,118834,1,2,1,2,1
3409,1,80900,1,3.54,118300,1,0,117961,117906,1,0,2,1,117908,1.0,85475,120410,290919,1,117905,1,1,1,1083,1
3410,1,37003,1,8.85,119091,1,0,119062,117906,1,1,1,1,117908,1.0,8553,118514,290919,1,117905,2,1,1,11,1
3411,1,81256,1,3.54,117962,1,0,117961,128470,1,60,1,1,119851,1.0,44024,122215,118638,1,119849,1,1,1,41,1
3412,1,56553,1,1.77,118386,1,0,117961,117906,1,2,1,1,118322,1.34347596446,7651,118746,290919,1,118321,1,1,1,1,1
3413,1,38654,1,1.77,118041,1,0,117902,118044,1,1,1,2,118046,4.46863793975,17614,118042,270488,1,118043,1,1,1,1,1
3414,1,16511,1,107.97,118343,1,0,117961,118785,1,0,1,1,118786,1.0,25607,118856,290919,1,118784,1,1,1,4,1
3415,0,29259,2,1.77,118413,5,0,117961,117906,1,1,1,3,118322,0.334856430701,51007,120526,290919,1,118321,1,1,1,4,1
3416,1,36700,1,5.31,118102,1,0,117890,292195,2,22,1,1,118570,1.69749284431,54258,117878,19721,1,118568,1,1,1,1,1
3417,1,38703,2,1.77,118011,1,0,117916,117913,1,0,1,1,117888,1.38598811647,98596,117884,117887,1,117885,1,1,1,1,1
3418,1,117855,1,1.77,118386,1,0,117961,117906,1,1,1,3,118786,1.85683254343,59748,121961,290919,1,118784,1,1,1,11,3
3419,1,34229,1,1.77,118343,1,0,117961,279443,1,0,1,33,118779,-2.41297297464,3966,122012,308574,1,118777,1,1,1,3,1
3420,1,80794,1,1.77,118327,2,0,117961,118959,1,1,1,2,120774,1.0,16830,119830,118960,1,120773,1,1,1,14,2
3421,1,45903,1,5.31,118170,1,0,118169,129174,1,1,1,1,118046,-4.14464671766,3471,118042,270488,1,118043,1,1,1,5,1
3422,1,5357,1,1.77,118413,1,0,117961,136365,1,0,1,1,120692,1.0,1816,122007,290919,1,120690,1,2,1,1,1
3423,0,76830,1,3.54,118052,1,0,117961,118959,1,0,1,1,120774,-1.29451575873,49574,118391,118960,1,120773,1,1,1,2,2
3424,1,25992,1,1.77,118300,1,0,117961,279443,1,0,1,2,118779,1.0,1397,118437,308574,1,118777,1,1,1,1,1
3425,1,80637,1,7.08,118052,1,0,117961,118785,1,3,1,1,118786,2.04990972008,7551,118867,290919,1,118784,1,1,1,1,1
3426,1,1019,1,3.54,117903,1,0,117902,118368,1,2,1,1,118030,0.700491274978,51036,119824,117887,1,118028,1,1,2,2,1
3427,1,28148,1,8.85,118463,1,0,118315,130219,1,1,1,1,117908,1.0,28245,123089,290919,1,117905,1,1,1,1,1
3428,1,835,1,1.77,118300,1,0,117961,117906,1,0,1,1,118786,1.0,1915,119181,290919,1,118784,1,1,1,4,1
3429,1,31858,1,1.77,118220,1,0,118219,242184,1,0,1,2,118779,-0.548455680978,2163,120694,308574,1,118777,1,1,1,12,1
3430,1,43082,1,1.77,159716,1,0,118212,159717,1,0,1,1,120954,1.0,49096,118378,118453,1,120952,1,1,1,3,1
3431,1,80847,1,1.77,118446,1,0,117961,127527,1,2,1,1,118364,1.34784563917,15964,120317,118363,1,118361,1,1,1,1,1
3432,1,28293,1,1.77,118026,1,0,91261,126309,1,0,1,1,118454,1.38837884591,49772,118746,118453,1,118451,1,1,1,1,1
3433,1,45443,1,1.77,117969,1,0,117961,256635,1,0,1,1,125689,4.79867193172,6751,6725,6725,1,125687,1,1,1,1,1
3434,1,3129,1,1.77,118386,1,0,117961,189352,1,0,2,18,122862,-0.855112191614,79603,125884,3130,1,122860,1,1,1,9,1
3435,1,34816,1,28.32,118225,1,0,117961,117906,1,0,1,2,118322,1.0,26321,118320,290919,1,118321,1,1,1,1,1
3436,0,18253,1,1.77,118386,1,0,117961,126485,1,0,1,1,121596,1.66982176,14798,118746,4673,1,121594,1,1,1,3,1
3437,0,940,1,3.54,118300,1,0,117961,117906,1,0,1,1,118322,0.0,1915,119181,290919,1,118321,1,1,1,1,1
3438,1,38648,1,14.16,118327,1,0,117961,121556,1,1,1,1,118786,5.32522003389,25618,118320,290919,1,118784,1,1,1,98,1
3439,1,78624,1,1.77,117911,1,0,117910,310732,1,0,1,1,118570,1.0,11525,117920,19721,1,118568,1,1,1,1,1
3440,1,36713,1,10.62,117891,1,0,117890,292195,1,0,1,1,118570,-2.7598399336,14456,117878,19721,2,118568,1,1,1,1,1
3441,1,80851,1,1.77,118225,1,0,117961,240983,1,0,1,20,118322,-1.8038458623,7067,118403,290919,1,118321,1,1,1,1,1
3442,1,7542,2,3.54,118413,1,0,117961,117906,1,3,1,2,118786,-0.0588680955187,156,121639,290919,2,118784,1,1,1,19,1
3443,1,75077,1,1.77,118026,1,0,91261,117906,1,0,1,1,118322,-5.65947138196,64715,118317,290919,1,118321,1,1,1,1,1
3444,1,33248,1,1.77,118343,1,0,117961,136239,1,0,1,1,119929,-0.357147143885,51311,121747,118331,1,119928,1,1,1,6,1
3445,0,21750,1,15.93,118386,1,0,117961,117906,1,0,1,1,118322,0.0,70062,118746,290919,1,118321,1,1,1,1,1
3446,1,43301,1,1.77,118052,1,0,117961,168365,1,0,1,1,119964,1.0,17640,118881,118205,1,119962,1,1,1,2,1
3447,1,1019,1,1.77,118225,1,0,117961,300044,1,118,1,1,123068,-0.351763961559,17215,120535,118398,1,123067,1,1,1,781,1
3448,1,26312,1,1.77,118300,1,0,117961,310608,1,2,1,1,119929,3.14425469817,52394,118458,118331,1,119928,1,1,2,1,1
3449,1,971,1,1.77,118343,1,0,117961,257115,1,1974,1,2,125173,0.195350924346,18454,119598,118424,1,125171,1,1,1,14,1
3450,1,45443,2,3.54,118327,1,0,117961,182227,1,0,1,3,118892,0.746449653803,16098,120171,118398,1,118890,1,1,1,2,1
3451,1,80861,2,21.24,118343,1,0,117961,117906,1,0,1,1,118322,1.21165831159,7520,124725,290919,1,118321,1,1,1,1,1
3452,1,27415,1,1.77,118085,1,0,118084,119456,1,0,1,2,119325,1.0,53354,117920,19793,1,119323,1,1,1,10,1
3453,1,77501,1,14.16,118076,1,0,117980,276422,1,0,1,1,119194,-3.25574923143,2068,131868,119184,1,119192,1,1,1,1,1
3454,0,26815,1,3.54,118300,1,0,117961,168365,1,0,1,1,118319,3.76103406136,5518,118514,118205,1,118318,1,1,1,3,1
3455,0,20230,1,5.31,119281,1,0,119280,132803,1,0,2,1,118132,-3.93374710035,15557,117945,118131,1,118129,1,1,1,21,1
3456,1,41313,1,3.54,118178,1,0,117887,182013,1,0,1,1,118943,1.41609485832,72133,118940,292795,1,259173,1,1,1,8,1
3457,1,28812,1,1.77,118225,1,0,117961,118406,1,2,1,1,118786,1.91012617071,5103,120050,290919,1,118784,1,8,1,570,1
3458,1,4674,1,1.77,117903,1,2,117902,118036,1,0,1,1,117908,0.511869679705,1923,118783,290919,2,117905,1,1,1,3,1
3459,1,34531,2,1.77,118343,1,0,117961,240983,1,0,1,2,117908,1.56701345193,5409,119993,290919,1,117905,1,1,1,3,1
3460,1,79923,1,3.54,118327,1,0,117961,200462,1,4,1,7,118786,-1.46005596013,4589,120383,290919,1,118784,1,1,1,1,1
3461,1,3129,1,3.54,118300,1,0,117961,128787,1,1,1,3,123180,-1.49457153811,3151,121216,3130,1,123178,1,1,1,2,1
3462,1,79880,1,1.77,117919,1,0,117918,117886,1,0,1,4,117880,-4.83528620769,56769,118483,19721,1,117879,3,2,1,6,1
3463,1,75833,1,19.47,118343,1,0,117961,117906,1,0,1,1,117908,0.645618891346,118619,118514,290919,1,117905,1,1,1,1,1
3464,1,4674,1,3.54,118327,1,0,117961,306399,1,0,1,6,118644,2.52288740014,5899,120318,118643,1,118641,1,2,1,156,1
3465,1,74960,1,1.77,118052,1,0,117961,269406,1,15,1,2,118399,-0.312182857012,49423,123144,118398,1,118396,1,1,1,3,1
3466,1,40215,1,1.77,118580,1,0,118212,117913,1,0,1,1,117898,4.06472712486,8410,117895,117887,1,117896,2,1,1,1,1
3467,1,18604,1,1.77,118225,1,0,117961,256495,1,0,1,33,118332,-1.53565673098,4803,124449,118331,1,307024,1,1,1,2,1
3468,1,25230,1,1.77,118291,1,0,118290,160318,1,0,1,1,118425,1.0,281951,119837,118424,1,118422,1,1,1,4,1
3469,0,42084,1,5.31,118343,1,0,117961,122058,1,0,1,1,118687,-1.26201328741,55805,118856,308574,1,118685,1,1,2,1,1
3470,1,4674,1,1.77,118386,1,0,117961,117906,1,1,1,10,117908,1.0,3821,118522,290919,1,117905,1,1,1,4,1
3471,1,76464,1,1.77,118343,1,0,117961,269406,1,1,1,1,123068,1.0,15404,118395,118398,1,123067,1,1,1,1,1
3472,1,74548,1,5.31,118343,1,0,117961,132672,1,1,1,1,132673,1.0,7530,118514,290919,1,132671,1,1,1,6,1
3473,1,79091,1,1.77,118300,1,0,117961,126297,1,6,1,1,118687,2.72635092636,2543,121405,308574,1,118685,1,1,1,1,1
3474,1,33148,1,1.77,117969,1,0,117961,202872,1,0,1,1,120649,0.274046378985,21037,19666,118398,1,120647,1,1,1,1,1
3475,1,38703,1,1.77,117894,1,0,117893,117897,1,1,1,1,117898,1.0,132887,117895,117887,1,117896,1,1,1,3,1
3476,1,41642,1,1.77,118052,1,0,117961,118448,1,0,1,2,118322,-0.305971554792,6482,118992,290919,2,118321,1,1,1,5,1
3477,1,36295,1,1.77,118225,1,0,117961,117906,1,2,1,1,118322,2.4271625238,141,122273,290919,1,118321,1,1,1,1,1
3478,1,4674,1,8.85,118343,1,0,117961,117906,1,0,1,4,118322,1.0,2931,118700,290919,1,118321,1,1,1,1,1
3479,1,75833,1,1.77,118300,1,0,117961,149550,1,0,1,1,118836,2.77122315552,51330,119890,118424,1,118834,1,1,1,7,1
3480,1,81369,1,14.16,118300,1,0,117961,254718,1,0,1,1,118486,0.58460340276,51318,119890,117887,1,118368,1,1,1,2,1
3481,1,41313,1,1.77,118026,1,0,91261,126309,1,0,1,1,118749,1.27923586319,49772,118746,118453,2,118747,1,1,1,1,1
3482,1,33150,1,7.08,117969,1,0,117961,259130,1,0,1,2,125689,-1.47171878483,6843,6725,6725,1,125687,1,1,1,122,1
3483,0,1286,1,1.77,118413,1,0,117961,118959,1,0,1,3,120774,-1.19346657743,2270,120584,118960,1,120773,1,1,1,12058,1
3484,1,82640,1,1.77,118413,1,0,117961,130134,1,4,1,1,118454,2.94733989091,196,121639,118453,1,118451,1,1,1,91,1
